latitude,longitude,predictions,id_h3,bairro,data_medicao,ano_particao,mes_particao,data_particao
-22.90273381909947,-43.73042265217136,0.0741426549682315,88a8a021b7fffff,Santa Cruz,2023-05-24 01:30:00,2023,5,2023-05-24
-22.90273381909947,-43.73042265217136,0.0231042366458805,88a8a021b7fffff,Santa Cruz,2023-05-16 03:55:00,2023,5,2023-05-16
-22.90273381909947,-43.73042265217136,0.0621096369923487,88a8a021b7fffff,Santa Cruz,2023-05-12 03:35:00,2023,5,2023-05-12
-22.90273381909947,-43.73042265217136,0.0192983968841383,88a8a021b7fffff,Santa Cruz,2023-05-23 18:20:00,2023,5,2023-05-23
-22.90273381909947,-43.73042265217136,0.0265604496778239,88a8a021b7fffff,Santa Cruz,2023-05-22 14:50:00,2023,5,2023-05-22
-22.90273381909947,-43.73042265217136,0.0240043012564858,88a8a021b7fffff,Santa Cruz,2023-05-08 21:35:00,2023,5,2023-05-08
-22.90273381909947,-43.73042265217136,0.1423277029467425,88a8a021b7fffff,Santa Cruz,2023-05-17 14:00:00,2023,5,2023-05-17
-22.90273381909947,-43.73042265217136,0.0739209505074124,88a8a021b7fffff,Santa Cruz,2023-05-17 12:55:00,2023,5,2023-05-17
-22.90273381909947,-43.73042265217136,0.0294044824847839,88a8a021b7fffff,Santa Cruz,2023-05-07 01:10:00,2023,5,2023-05-07
-22.90273381909947,-43.73042265217136,0.0263151462020491,88a8a021b7fffff,Santa Cruz,2023-05-12 06:30:00,2023,5,2023-05-12
-22.90273381909947,-43.73042265217136,0.0207122341998356,88a8a021b7fffff,Santa Cruz,2023-05-25 18:10:00,2023,5,2023-05-25
-22.90273381909947,-43.73042265217136,0.1215057949072344,88a8a021b7fffff,Santa Cruz,2023-05-25 13:10:00,2023,5,2023-05-25
-22.9180642100778,-43.73694648573563,0.0667960742487224,88a8a021b9fffff,Santa Cruz,2023-05-13 19:30:00,2023,5,2023-05-13
-22.9180642100778,-43.73694648573563,0.08041390132482,88a8a021b9fffff,Santa Cruz,2023-05-13 01:45:00,2023,5,2023-05-13
-22.9180642100778,-43.73694648573563,0.8586167028376095,88a8a021b9fffff,Santa Cruz,2023-05-31 15:00:00,2023,5,2023-05-31
-22.9180642100778,-43.73694648573563,0.0337248108451156,88a8a021b9fffff,Santa Cruz,2023-05-22 15:05:00,2023,5,2023-05-22
-22.9180642100778,-43.73694648573563,0.0385127133871086,88a8a021b9fffff,Santa Cruz,2023-05-19 15:50:00,2023,5,2023-05-19
-22.9180642100778,-43.73694648573563,0.0314966179444864,88a8a021b9fffff,Santa Cruz,2023-05-19 22:30:00,2023,5,2023-05-19
-22.9180642100778,-43.73694648573563,0.0208721135054217,88a8a021b9fffff,Santa Cruz,2023-05-26 19:35:00,2023,5,2023-05-26
-22.9180642100778,-43.73694648573563,0.0645191181670732,88a8a021b9fffff,Santa Cruz,2023-05-29 22:55:00,2023,5,2023-05-29
-22.9180642100778,-43.73694648573563,0.053675086272891,88a8a021b9fffff,Santa Cruz,2023-05-17 17:45:00,2023,5,2023-05-17
-22.9180642100778,-43.73694648573563,0.0621510758561083,88a8a021b9fffff,Santa Cruz,2023-05-16 12:35:00,2023,5,2023-05-16
-22.9180642100778,-43.73694648573563,0.0197114853447402,88a8a021b9fffff,Santa Cruz,2023-05-17 16:00:00,2023,5,2023-05-17
-22.9180642100778,-43.73694648573563,0.024717467364374,88a8a021b9fffff,Santa Cruz,2023-05-21 18:25:00,2023,5,2023-05-21
-22.9180642100778,-43.73694648573563,0.0203905321782534,88a8a021b9fffff,Santa Cruz,2023-05-23 07:10:00,2023,5,2023-05-23
-22.9180642100778,-43.73694648573563,0.0192983968841383,88a8a021b9fffff,Santa Cruz,2023-05-06 22:45:00,2023,5,2023-05-06
-22.9180642100778,-43.73694648573563,0.0204728231732433,88a8a021b9fffff,Santa Cruz,2023-05-15 20:10:00,2023,5,2023-05-15
-22.9180642100778,-43.73694648573563,0.0628226233324204,88a8a021b9fffff,Santa Cruz,2023-05-26 08:00:00,2023,5,2023-05-26
-22.9180642100778,-43.73694648573563,0.0449761468598813,88a8a021b9fffff,Santa Cruz,2023-05-21 15:45:00,2023,5,2023-05-21
-22.9180642100778,-43.73694648573563,0.0195397797549531,88a8a021b9fffff,Santa Cruz,2023-05-20 08:15:00,2023,5,2023-05-20
-22.9180642100778,-43.73694648573563,0.067945344293187,88a8a021b9fffff,Santa Cruz,2023-05-21 01:40:00,2023,5,2023-05-21
-22.9180642100778,-43.73694648573563,0.0812762062299572,88a8a021b9fffff,Santa Cruz,2023-05-18 22:15:00,2023,5,2023-05-18
-22.9180642100778,-43.73694648573563,0.0412617481105099,88a8a021b9fffff,Santa Cruz,2023-05-18 19:30:00,2023,5,2023-05-18
-22.9180642100778,-43.73694648573563,0.1051757490833655,88a8a021b9fffff,Santa Cruz,2023-05-15 05:25:00,2023,5,2023-05-15
-22.9180642100778,-43.73694648573563,0.2183898696277204,88a8a021b9fffff,Santa Cruz,2023-05-22 20:10:00,2023,5,2023-05-22
-22.9180642100778,-43.73694648573563,0.034744797570533,88a8a021b9fffff,Santa Cruz,2023-05-06 02:10:00,2023,5,2023-05-06
-22.9180642100778,-43.73694648573563,0.0393907457931491,88a8a021b9fffff,Santa Cruz,2023-05-18 18:35:00,2023,5,2023-05-18
-22.9180642100778,-43.73694648573563,0.0196429221182848,88a8a021b9fffff,Santa Cruz,2023-05-21 22:30:00,2023,5,2023-05-21
-22.9180642100778,-43.73694648573563,0.0244987741327283,88a8a021b9fffff,Santa Cruz,2023-05-19 12:30:00,2023,5,2023-05-19
-22.9180642100778,-43.73694648573563,0.0767885565886074,88a8a021b9fffff,Santa Cruz,2023-05-29 22:50:00,2023,5,2023-05-29
-22.911695379669915,-43.74293413385744,0.0356404668629527,88a8a021bbfffff,Santa Cruz,2023-05-26 11:40:00,2023,5,2023-05-26
-22.911695379669915,-43.74293413385744,0.0496272894419848,88a8a021bbfffff,Santa Cruz,2023-05-09 13:00:00,2023,5,2023-05-09
-22.911695379669915,-43.74293413385744,0.1204762131872243,88a8a021bbfffff,Santa Cruz,2023-05-07 06:15:00,2023,5,2023-05-07
-22.911695379669915,-43.74293413385744,0.3034200974484717,88a8a021bbfffff,Santa Cruz,2023-05-12 09:05:00,2023,5,2023-05-12
-22.911695379669915,-43.74293413385744,0.0551875110846861,88a8a021bbfffff,Santa Cruz,2023-05-06 05:55:00,2023,5,2023-05-06
-22.911695379669915,-43.74293413385744,0.0986819637361351,88a8a021bbfffff,Santa Cruz,2023-05-14 00:45:00,2023,5,2023-05-14
-22.911695379669915,-43.74293413385744,0.0269106601952329,88a8a021bbfffff,Santa Cruz,2023-05-09 20:20:00,2023,5,2023-05-09
-22.911695379669915,-43.74293413385744,0.0370902117755876,88a8a021bbfffff,Santa Cruz,2023-05-09 14:20:00,2023,5,2023-05-09
-22.911695379669915,-43.74293413385744,0.025862284567919,88a8a021bbfffff,Santa Cruz,2023-05-26 21:20:00,2023,5,2023-05-26
-22.911695379669915,-43.74293413385744,0.0419892170268926,88a8a021bbfffff,Santa Cruz,2023-05-15 16:05:00,2023,5,2023-05-15
-22.911695379669915,-43.74293413385744,0.0830111741648209,88a8a021bbfffff,Santa Cruz,2023-05-07 13:40:00,2023,5,2023-05-07
-22.911695379669915,-43.74293413385744,0.1619773162984506,88a8a021bbfffff,Santa Cruz,2023-05-30 13:05:00,2023,5,2023-05-30
-22.911695379669915,-43.74293413385744,0.1273233747076085,88a8a021bbfffff,Santa Cruz,2023-05-18 01:40:00,2023,5,2023-05-18
-22.911695379669915,-43.74293413385744,0.0231558606630264,88a8a021bbfffff,Santa Cruz,2023-05-24 03:20:00,2023,5,2023-05-24
-22.911695379669915,-43.74293413385744,0.1783912252788655,88a8a021bbfffff,Santa Cruz,2023-05-31 05:40:00,2023,5,2023-05-31
-22.911695379669915,-43.74293413385744,0.1281069682357117,88a8a021bbfffff,Santa Cruz,2023-05-31 04:50:00,2023,5,2023-05-31
-22.911695379669915,-43.74293413385744,0.0212137659373634,88a8a021bbfffff,Santa Cruz,2023-05-09 06:35:00,2023,5,2023-05-09
-22.911695379669915,-43.74293413385744,0.023781548883914,88a8a021bbfffff,Santa Cruz,2023-05-14 19:15:00,2023,5,2023-05-14
-22.911695379669915,-43.74293413385744,0.3233856218608176,88a8a021bbfffff,Santa Cruz,2023-05-15 22:05:00,2023,5,2023-05-15
-22.911695379669915,-43.74293413385744,0.0471519582581498,88a8a021bbfffff,Santa Cruz,2023-05-21 05:15:00,2023,5,2023-05-21
-22.911695379669915,-43.74293413385744,0.0236618290781329,88a8a021bbfffff,Santa Cruz,2023-05-06 02:35:00,2023,5,2023-05-06
-22.911695379669915,-43.74293413385744,0.0357945557774672,88a8a021bbfffff,Santa Cruz,2023-05-21 07:20:00,2023,5,2023-05-21
-22.911695379669915,-43.74293413385744,0.0755390186353643,88a8a021bbfffff,Santa Cruz,2023-05-12 20:00:00,2023,5,2023-05-12
-22.911695379669915,-43.74293413385744,0.401635647161626,88a8a021bbfffff,Santa Cruz,2023-05-18 03:30:00,2023,5,2023-05-18
-22.911695379669915,-43.74293413385744,0.0216780403243744,88a8a021bbfffff,Santa Cruz,2023-05-23 20:00:00,2023,5,2023-05-23
-22.911695379669915,-43.74293413385744,0.0207470103535304,88a8a021bbfffff,Santa Cruz,2023-05-26 08:25:00,2023,5,2023-05-26
-22.911695379669915,-43.74293413385744,0.0601802384046954,88a8a021bbfffff,Santa Cruz,2023-05-20 14:15:00,2023,5,2023-05-20
-22.911695379669915,-43.74293413385744,0.1490011273977042,88a8a021bbfffff,Santa Cruz,2023-05-23 14:20:00,2023,5,2023-05-23
-22.916768006518318,-43.72769675011107,0.0346737222561964,88a8a021bdfffff,Santa Cruz,2023-05-24 13:55:00,2023,5,2023-05-24
-22.916768006518318,-43.72769675011107,0.0727133428722996,88a8a021bdfffff,Santa Cruz,2023-05-14 14:25:00,2023,5,2023-05-14
-22.916768006518318,-43.72769675011107,0.0238040982383895,88a8a021bdfffff,Santa Cruz,2023-05-16 02:40:00,2023,5,2023-05-16
-22.916768006518318,-43.72769675011107,0.1333219029316527,88a8a021bdfffff,Santa Cruz,2023-05-25 09:25:00,2023,5,2023-05-25
-22.916768006518318,-43.72769675011107,0.0323732048258061,88a8a021bdfffff,Santa Cruz,2023-05-16 06:45:00,2023,5,2023-05-16
-22.916768006518318,-43.72769675011107,0.0437693484033888,88a8a021bdfffff,Santa Cruz,2023-05-16 00:00:00,2023,5,2023-05-16
-22.916768006518318,-43.72769675011107,0.0229957080520979,88a8a021bdfffff,Santa Cruz,2023-05-26 18:35:00,2023,5,2023-05-26
-22.916768006518318,-43.72769675011107,0.0366320250440501,88a8a021bdfffff,Santa Cruz,2023-05-12 11:40:00,2023,5,2023-05-12
-22.916768006518318,-43.72769675011107,0.064295530726926,88a8a021bdfffff,Santa Cruz,2023-05-20 11:45:00,2023,5,2023-05-20
-22.916768006518318,-43.72769675011107,0.1264039260755815,88a8a021bdfffff,Santa Cruz,2023-05-15 08:20:00,2023,5,2023-05-15
-22.916768006518318,-43.72769675011107,0.0639150728650636,88a8a021bdfffff,Santa Cruz,2023-05-23 04:45:00,2023,5,2023-05-23
-22.916768006518318,-43.72769675011107,0.0582618165575765,88a8a021bdfffff,Santa Cruz,2023-05-19 09:20:00,2023,5,2023-05-19
-22.916768006518318,-43.72769675011107,0.0272568603598029,88a8a021bdfffff,Santa Cruz,2023-05-22 21:15:00,2023,5,2023-05-22
-22.916768006518318,-43.72769675011107,0.0679582749312175,88a8a021bdfffff,Santa Cruz,2023-05-23 21:25:00,2023,5,2023-05-23
-22.916768006518318,-43.72769675011107,0.025393235077173,88a8a021bdfffff,Santa Cruz,2023-05-16 03:45:00,2023,5,2023-05-16
-22.916768006518318,-43.72769675011107,0.0395129590659656,88a8a021bdfffff,Santa Cruz,2023-05-22 19:00:00,2023,5,2023-05-22
-22.916768006518318,-43.72769675011107,0.0678989570386508,88a8a021bdfffff,Santa Cruz,2023-05-19 15:15:00,2023,5,2023-05-19
-22.916768006518318,-43.72769675011107,0.0765616033145178,88a8a021bdfffff,Santa Cruz,2023-05-05 22:15:00,2023,5,2023-05-05
-22.916768006518318,-43.72769675011107,0.0312769390952995,88a8a021bdfffff,Santa Cruz,2023-05-19 06:10:00,2023,5,2023-05-19
-22.916768006518318,-43.72769675011107,0.0682817436341544,88a8a021bdfffff,Santa Cruz,2023-05-18 17:30:00,2023,5,2023-05-18
-22.916768006518318,-43.72769675011107,0.0201134003790396,88a8a021bdfffff,Santa Cruz,2023-05-20 00:45:00,2023,5,2023-05-20
-22.916768006518318,-43.72769675011107,0.0425366734044231,88a8a021bdfffff,Santa Cruz,2023-05-15 15:15:00,2023,5,2023-05-15
-22.95378709646684,-43.73475686180245,0.4391954233268972,88a8a021c1fffff,Santa Cruz,2023-05-22 05:35:00,2023,5,2023-05-22
-22.95378709646684,-43.73475686180245,0.0319302970812818,88a8a021c1fffff,Santa Cruz,2023-05-06 01:15:00,2023,5,2023-05-06
-22.95378709646684,-43.73475686180245,0.0263411859697393,88a8a021c1fffff,Santa Cruz,2023-05-22 18:25:00,2023,5,2023-05-22
-22.95378709646684,-43.73475686180245,0.1164257532524824,88a8a021c1fffff,Santa Cruz,2023-05-14 12:10:00,2023,5,2023-05-14
-22.95378709646684,-43.73475686180245,0.3934611074519107,88a8a021c1fffff,Santa Cruz,2023-05-15 09:25:00,2023,5,2023-05-15
-22.95378709646684,-43.73475686180245,0.5354387831845011,88a8a021c1fffff,Santa Cruz,2023-05-16 10:50:00,2023,5,2023-05-16
-22.95378709646684,-43.73475686180245,0.022229526413431,88a8a021c1fffff,Santa Cruz,2023-05-14 06:00:00,2023,5,2023-05-14
-22.95378709646684,-43.73475686180245,0.0194091595834454,88a8a021c1fffff,Santa Cruz,2023-05-09 19:20:00,2023,5,2023-05-09
-22.95378709646684,-43.73475686180245,0.0221029741564606,88a8a021c1fffff,Santa Cruz,2023-05-20 04:15:00,2023,5,2023-05-20
-22.95378709646684,-43.73475686180245,0.0460066252386153,88a8a021c1fffff,Santa Cruz,2023-05-17 11:15:00,2023,5,2023-05-17
-22.95378709646684,-43.73475686180245,0.1005682046828435,88a8a021c1fffff,Santa Cruz,2023-05-25 00:15:00,2023,5,2023-05-25
-22.95378709646684,-43.73475686180245,0.0745264096094371,88a8a021c1fffff,Santa Cruz,2023-05-05 23:40:00,2023,5,2023-05-05
-22.95378709646684,-43.73475686180245,0.0200547795928009,88a8a021c1fffff,Santa Cruz,2023-05-09 00:50:00,2023,5,2023-05-09
-22.95378709646684,-43.73475686180245,0.0328046338317972,88a8a021c1fffff,Santa Cruz,2023-05-13 16:10:00,2023,5,2023-05-13
-22.95378709646684,-43.73475686180245,0.3972368472562342,88a8a021c1fffff,Santa Cruz,2023-05-15 06:00:00,2023,5,2023-05-15
-22.95378709646684,-43.73475686180245,0.0443272804963295,88a8a021c1fffff,Santa Cruz,2023-05-06 10:40:00,2023,5,2023-05-06
-22.95378709646684,-43.73475686180245,0.0220009543557088,88a8a021c1fffff,Santa Cruz,2023-05-20 05:20:00,2023,5,2023-05-20
-22.95378709646684,-43.73475686180245,0.0223171854592194,88a8a021c1fffff,Santa Cruz,2023-05-28 19:30:00,2023,5,2023-05-28
-22.95378709646684,-43.73475686180245,0.1412336655996908,88a8a021c1fffff,Santa Cruz,2023-05-30 23:45:00,2023,5,2023-05-30
-22.95378709646684,-43.73475686180245,0.0578649755624834,88a8a021c1fffff,Santa Cruz,2023-05-21 04:05:00,2023,5,2023-05-21
-22.95378709646684,-43.73475686180245,0.0292265253479251,88a8a021c1fffff,Santa Cruz,2023-05-07 14:30:00,2023,5,2023-05-07
-22.95378709646684,-43.73475686180245,0.2073749536936728,88a8a021c1fffff,Santa Cruz,2023-05-21 01:55:00,2023,5,2023-05-21
-22.95378709646684,-43.73475686180245,0.0248495689576712,88a8a021c1fffff,Santa Cruz,2023-05-09 02:05:00,2023,5,2023-05-09
-22.95378709646684,-43.73475686180245,0.4988785402834129,88a8a021c1fffff,Santa Cruz,2023-05-15 04:35:00,2023,5,2023-05-15
-22.95378709646684,-43.73475686180245,0.0356633945616348,88a8a021c1fffff,Santa Cruz,2023-05-25 13:50:00,2023,5,2023-05-25
-22.95378709646684,-43.73475686180245,0.3790366131456111,88a8a021c1fffff,Santa Cruz,2023-05-20 23:15:00,2023,5,2023-05-20
-22.95378709646684,-43.73475686180245,0.0272568603598029,88a8a021c1fffff,Santa Cruz,2023-05-14 23:05:00,2023,5,2023-05-14
-22.95378709646684,-43.73475686180245,0.0247297546205053,88a8a021c1fffff,Santa Cruz,2023-05-15 19:10:00,2023,5,2023-05-15
-22.95378709646684,-43.73475686180245,0.0687789577502806,88a8a021c1fffff,Santa Cruz,2023-05-24 06:35:00,2023,5,2023-05-24
-22.95378709646684,-43.73475686180245,0.0640974001734181,88a8a021c1fffff,Santa Cruz,2023-05-26 03:40:00,2023,5,2023-05-26
-22.947420874361622,-43.740744882785634,0.0399572714790533,88a8a021c3fffff,Santa Cruz,2023-05-21 13:10:00,2023,5,2023-05-21
-22.947420874361622,-43.740744882785634,0.0201406973648283,88a8a021c3fffff,Santa Cruz,2023-05-23 18:00:00,2023,5,2023-05-23
-22.947420874361622,-43.740744882785634,0.0390461453846587,88a8a021c3fffff,Santa Cruz,2023-05-27 07:00:00,2023,5,2023-05-27
-22.947420874361622,-43.740744882785634,0.0208738385043394,88a8a021c3fffff,Santa Cruz,2023-05-11 20:25:00,2023,5,2023-05-11
-22.947420874361622,-43.740744882785634,0.1007725346737748,88a8a021c3fffff,Santa Cruz,2023-05-23 01:50:00,2023,5,2023-05-23
-22.947420874361622,-43.740744882785634,0.2904515071182652,88a8a021c3fffff,Santa Cruz,2023-05-15 05:50:00,2023,5,2023-05-15
-22.947420874361622,-43.740744882785634,0.0192925918777289,88a8a021c3fffff,Santa Cruz,2023-05-18 16:20:00,2023,5,2023-05-18
-22.947420874361622,-43.740744882785634,0.085155685930879,88a8a021c3fffff,Santa Cruz,2023-05-07 08:10:00,2023,5,2023-05-07
-22.947420874361622,-43.740744882785634,0.347772121354513,88a8a021c3fffff,Santa Cruz,2023-05-17 21:25:00,2023,5,2023-05-17
-22.947420874361622,-43.740744882785634,0.0482765172855189,88a8a021c3fffff,Santa Cruz,2023-05-17 13:45:00,2023,5,2023-05-17
-22.947420874361622,-43.740744882785634,0.0193288676039276,88a8a021c3fffff,Santa Cruz,2023-05-14 04:35:00,2023,5,2023-05-14
-22.947420874361622,-43.740744882785634,0.0564686464032501,88a8a021c3fffff,Santa Cruz,2023-05-06 06:20:00,2023,5,2023-05-06
-22.947420874361622,-43.740744882785634,0.0407761700603493,88a8a021c3fffff,Santa Cruz,2023-05-06 19:20:00,2023,5,2023-05-06
-22.947420874361622,-43.740744882785634,0.0977624008968918,88a8a021c3fffff,Santa Cruz,2023-05-19 19:25:00,2023,5,2023-05-19
-22.947420874361622,-43.740744882785634,0.0710360393760579,88a8a021c3fffff,Santa Cruz,2023-05-18 09:10:00,2023,5,2023-05-18
-22.947420874361622,-43.740744882785634,0.0197601279622437,88a8a021c3fffff,Santa Cruz,2023-05-09 03:05:00,2023,5,2023-05-09
-22.947420874361622,-43.740744882785634,0.0321616230324788,88a8a021c3fffff,Santa Cruz,2023-05-28 21:25:00,2023,5,2023-05-28
-22.947420874361622,-43.740744882785634,0.0221811366215516,88a8a021c3fffff,Santa Cruz,2023-05-17 14:10:00,2023,5,2023-05-17
-22.947420874361622,-43.740744882785634,0.0281206023731422,88a8a021c3fffff,Santa Cruz,2023-05-06 18:30:00,2023,5,2023-05-06
-22.947420874361622,-43.740744882785634,0.0832207543194164,88a8a021c3fffff,Santa Cruz,2023-05-31 04:10:00,2023,5,2023-05-31
-22.947420874361622,-43.740744882785634,0.0198299959966605,88a8a021c3fffff,Santa Cruz,2023-05-19 14:35:00,2023,5,2023-05-19
-22.947420874361622,-43.740744882785634,0.1310123273421068,88a8a021c3fffff,Santa Cruz,2023-05-17 10:00:00,2023,5,2023-05-17
-22.947420874361622,-43.740744882785634,0.0270829795517172,88a8a021c3fffff,Santa Cruz,2023-05-15 20:15:00,2023,5,2023-05-15
-22.947420874361622,-43.740744882785634,0.033614072482455,88a8a021c3fffff,Santa Cruz,2023-05-13 05:20:00,2023,5,2023-05-13
-22.947420874361622,-43.740744882785634,0.074449514524531,88a8a021c3fffff,Santa Cruz,2023-05-17 11:00:00,2023,5,2023-05-17
-22.947420874361622,-43.740744882785634,0.0260419289419074,88a8a021c3fffff,Santa Cruz,2023-05-15 13:50:00,2023,5,2023-05-15
-22.947420874361622,-43.740744882785634,0.0322775348950022,88a8a021c3fffff,Santa Cruz,2023-05-25 22:40:00,2023,5,2023-05-25
-22.947420874361622,-43.740744882785634,0.043495619800586,88a8a021c3fffff,Santa Cruz,2023-05-19 08:20:00,2023,5,2023-05-19
-22.947420874361622,-43.740744882785634,0.0207277913852347,88a8a021c3fffff,Santa Cruz,2023-05-23 06:05:00,2023,5,2023-05-23
-22.947420874361622,-43.740744882785634,0.0242677163155323,88a8a021c3fffff,Santa Cruz,2023-05-22 16:20:00,2023,5,2023-05-22
-22.947420874361622,-43.740744882785634,0.0323719401539965,88a8a021c3fffff,Santa Cruz,2023-05-06 01:20:00,2023,5,2023-05-06
-22.947420874361622,-43.740744882785634,0.0516726992474248,88a8a021c3fffff,Santa Cruz,2023-05-29 19:05:00,2023,5,2023-05-29
-22.952491468729217,-43.7255065887356,0.4496234472406549,88a8a021c5fffff,Santa Cruz,2023-05-17 20:35:00,2023,5,2023-05-17
-22.952491468729217,-43.7255065887356,0.0194132776983608,88a8a021c5fffff,Santa Cruz,2023-05-16 08:00:00,2023,5,2023-05-16
-22.952491468729217,-43.7255065887356,0.0207278285466754,88a8a021c5fffff,Santa Cruz,2023-05-14 01:55:00,2023,5,2023-05-14
-22.952491468729217,-43.7255065887356,0.054394530827212,88a8a021c5fffff,Santa Cruz,2023-05-16 04:35:00,2023,5,2023-05-16
-22.952491468729217,-43.7255065887356,0.0294121285300311,88a8a021c5fffff,Santa Cruz,2023-05-20 09:40:00,2023,5,2023-05-20
-22.952491468729217,-43.7255065887356,0.0493318290891456,88a8a021c5fffff,Santa Cruz,2023-05-13 13:10:00,2023,5,2023-05-13
-22.952491468729217,-43.7255065887356,0.0275898531688494,88a8a021c5fffff,Santa Cruz,2023-05-23 15:50:00,2023,5,2023-05-23
-22.952491468729217,-43.7255065887356,0.1094220541279819,88a8a021c5fffff,Santa Cruz,2023-05-29 13:25:00,2023,5,2023-05-29
-22.952491468729217,-43.7255065887356,0.0270760989099301,88a8a021c5fffff,Santa Cruz,2023-05-14 04:45:00,2023,5,2023-05-14
-22.952491468729217,-43.7255065887356,0.0403130384448749,88a8a021c5fffff,Santa Cruz,2023-05-26 04:50:00,2023,5,2023-05-26
-22.952491468729217,-43.7255065887356,0.019313763942182,88a8a021c5fffff,Santa Cruz,2023-05-20 08:50:00,2023,5,2023-05-20
-22.952491468729217,-43.7255065887356,0.0378929908189285,88a8a021c5fffff,Santa Cruz,2023-05-21 15:10:00,2023,5,2023-05-21
-22.952491468729217,-43.7255065887356,0.0197796056412306,88a8a021c5fffff,Santa Cruz,2023-05-16 07:50:00,2023,5,2023-05-16
-22.952491468729217,-43.7255065887356,0.039335962410721,88a8a021c5fffff,Santa Cruz,2023-05-07 05:55:00,2023,5,2023-05-07
-22.952491468729217,-43.7255065887356,0.0295663262291605,88a8a021c5fffff,Santa Cruz,2023-05-28 19:10:00,2023,5,2023-05-28
-22.952491468729217,-43.7255065887356,0.0446888722906854,88a8a021c5fffff,Santa Cruz,2023-05-29 19:25:00,2023,5,2023-05-29
-22.952491468729217,-43.7255065887356,0.9156245201936212,88a8a021c5fffff,Santa Cruz,2023-05-14 10:00:00,2023,5,2023-05-14
-22.952491468729217,-43.7255065887356,0.034230676654258,88a8a021c5fffff,Santa Cruz,2023-05-14 21:50:00,2023,5,2023-05-14
-22.952491468729217,-43.7255065887356,0.4041308406311251,88a8a021c5fffff,Santa Cruz,2023-05-18 20:40:00,2023,5,2023-05-18
-22.952491468729217,-43.7255065887356,0.4284419707658095,88a8a021c5fffff,Santa Cruz,2023-05-19 20:25:00,2023,5,2023-05-19
-22.952491468729217,-43.7255065887356,0.023131298365447,88a8a021c5fffff,Santa Cruz,2023-05-12 07:05:00,2023,5,2023-05-12
-22.952491468729217,-43.7255065887356,0.0228078377620932,88a8a021c5fffff,Santa Cruz,2023-05-14 18:35:00,2023,5,2023-05-14
-22.952491468729217,-43.7255065887356,0.0199105234650707,88a8a021c5fffff,Santa Cruz,2023-05-30 15:35:00,2023,5,2023-05-30
-22.952491468729217,-43.7255065887356,0.0236260093704767,88a8a021c5fffff,Santa Cruz,2023-05-23 19:05:00,2023,5,2023-05-23
-22.952491468729217,-43.7255065887356,0.440103699337393,88a8a021c5fffff,Santa Cruz,2023-05-17 03:10:00,2023,5,2023-05-17
-22.952491468729217,-43.7255065887356,0.0719243000140633,88a8a021c5fffff,Santa Cruz,2023-05-26 15:10:00,2023,5,2023-05-26
-22.952491468729217,-43.7255065887356,0.036467533882908,88a8a021c5fffff,Santa Cruz,2023-05-14 14:10:00,2023,5,2023-05-14
-22.952491468729217,-43.7255065887356,0.0363617050939153,88a8a021c5fffff,Santa Cruz,2023-05-19 15:45:00,2023,5,2023-05-19
-22.952491468729217,-43.7255065887356,0.0255979367281682,88a8a021c5fffff,Santa Cruz,2023-05-14 22:45:00,2023,5,2023-05-14
-22.952491468729217,-43.7255065887356,0.0756642516164993,88a8a021c5fffff,Santa Cruz,2023-05-24 09:00:00,2023,5,2023-05-24
-22.952491468729217,-43.7255065887356,0.0203393739753951,88a8a021c5fffff,Santa Cruz,2023-05-14 16:05:00,2023,5,2023-05-14
-22.952491468729217,-43.7255065887356,0.019313763942182,88a8a021c5fffff,Santa Cruz,2023-05-20 07:40:00,2023,5,2023-05-20
-22.952491468729217,-43.7255065887356,0.0197534769097382,88a8a021c5fffff,Santa Cruz,2023-05-09 16:40:00,2023,5,2023-05-09
-22.952491468729217,-43.7255065887356,0.0196231859710628,88a8a021c5fffff,Santa Cruz,2023-05-12 16:05:00,2023,5,2023-05-12
-22.952491468729217,-43.7255065887356,0.0241294016009628,88a8a021c5fffff,Santa Cruz,2023-05-14 07:25:00,2023,5,2023-05-14
-22.946125472096167,-43.73149474630163,0.0276116749722188,88a8a021c7fffff,Santa Cruz,2023-05-06 15:40:00,2023,5,2023-05-06
-22.946125472096167,-43.73149474630163,0.07075052477305,88a8a021c7fffff,Santa Cruz,2023-05-18 22:05:00,2023,5,2023-05-18
-22.946125472096167,-43.73149474630163,0.0235716225067031,88a8a021c7fffff,Santa Cruz,2023-05-25 22:50:00,2023,5,2023-05-25
-22.946125472096167,-43.73149474630163,0.064918908468468,88a8a021c7fffff,Santa Cruz,2023-05-24 06:20:00,2023,5,2023-05-24
-22.946125472096167,-43.73149474630163,0.0411793680046768,88a8a021c7fffff,Santa Cruz,2023-05-13 05:50:00,2023,5,2023-05-13
-22.946125472096167,-43.73149474630163,0.186747982350336,88a8a021c7fffff,Santa Cruz,2023-05-25 13:20:00,2023,5,2023-05-25
-22.946125472096167,-43.73149474630163,0.0192983968841383,88a8a021c7fffff,Santa Cruz,2023-05-09 08:00:00,2023,5,2023-05-09
-22.946125472096167,-43.73149474630163,0.0319432095660237,88a8a021c7fffff,Santa Cruz,2023-05-29 20:30:00,2023,5,2023-05-29
-22.946125472096167,-43.73149474630163,0.0192983968841383,88a8a021c7fffff,Santa Cruz,2023-05-19 07:40:00,2023,5,2023-05-19
